participantId,age,gender,education,location,belief_pre,belief_post,belief_change,distance_pre,distance_post,distance_change,intentions_pre,intentions_post,intentions_change,policy_adoption_pre,policy_adoption_post,policy_adoption_change,self_perceived_behavior_change,self_perceived_behavior_pre,self_perceived_behavior_post,consumption_pre,consumption_post,consumption_change,general_sharing_pre,general_sharing_post,general_sharing_change,intervention_sharing_post,choices,condition,combined_condition,strategy,type
0FF470B49575441C9F7D896D5175B919,32,2,3,2,95.25,97.5,2.25,4.2,4.2,0,3.25,3.25,0,97,97.14285714,0.1428571429,0,3,3,5.5,5.5,0,0,0,0,0,0.6666666667,text_statement,text_statement_moral,moral,real_human
D24AE6F9642D4D808E8ABD389BA93DAA,46,1,3,2,36.25,44,7.75,4.6,4.4,-0.2,3.75,3.5,-0.25,67.14285714,70.14285714,3,0,3,3,5.166666667,5.166666667,0,1,1,0,0,0,chat_nonpersonal,chat_nonpersonal_control,control,real_human
D051CA64C46C4E9E96E31838182C9CCE,37,1,5,2,71.25,70.75,-0.5,4.2,5,0.8,3.75,4,0.25,62.28571429,65.57142857,3.285714286,0,3,3,4.833333333,5,0.1666666667,,,,0,6,chat_nonpersonal,chat_nonpersonal_future,future,real_human
865E4BDE943647A39D4AD18EDD458A92,61,2,3,1,92.5,92.5,0,4.6,4.8,0.2,4,3.75,-0.25,100,100,0,0,3,3,6,6,0,0,0,0,,3,text_statement,text_statement_action,action,real_human
12F0013A63854254B645ABE4B860ED28,33,2,4,3,74,83.25,9.25,4.8,4.4,-0.4,4,4.75,0.75,54,67.71428571,13.71428571,-1,3,2,5.166666667,6.333333333,1.166666667,,,,0,5,text_statement,text_statement_future,future,real_human
2DC8E0F4F6C7481C8B038CF2C8A447CA,40,2,5,2,96.5,97.75,1.25,5.2,5.2,0,4.5,4.5,0,71.57142857,71.42857143,-0.1428571429,0,2,2,5.333333333,5.333333333,0,0,0,0,,4,chat_personalized,chat_personalized_action,action,real_human
5CB1AEA9CBEC4BA0BBC0F7F24B263BA5,24,2,5,2,100,100,0,4.6,4.6,0,4.25,4.25,0,97.14285714,97.14285714,0,0,3,3,6.833333333,6.833333333,0,1,1,0,0,5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
95041D0DB00D4693BA6C59109A3E8261,39,1,5,3,60.75,56,-4.75,6,6.2,0.2,4,4.25,0.25,68.42857143,52,-16.42857143,0,3,3,6,6,0,1,1,0,1,2,chat_personalized,chat_personalized_moral,moral,real_human
06D0A0B7823B4E6BBFEFA270E8EEB2F7,32,2,5,2,85,72,-13,4.6,4.2,-0.4,4.5,3.75,-0.75,45.85714286,45.28571429,-0.5714285714,-1,4,3,5.333333333,5.333333333,0,1,1,0,1,2,text_statement,text_statement_control,control,real_human
B1B2353DD9C84BA184750DA0113E28EC,28,1,2,2,13.75,12.5,-1.25,2.8,2.8,0,2.75,2.75,0,35.71428571,44.28571429,8.571428571,0,5,5,4.166666667,4.166666667,0,0,0,0,0,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
7A2FD3C07D83434E8933F2F44369452E,33,1,3,3,100,100,0,4.2,4.2,0,4.5,4.75,0.25,82.85714286,90,7.142857143,0,2,2,6.666666667,6.666666667,0,1,1,0,1,6,chat_personalized,chat_personalized_future,future,real_human
587449E5DCD54E98B60FEB2A66EBEE83,40,2,3,2,97.75,99,1.25,3.8,4.4,0.6,4.25,4.5,0.25,93.28571429,95.71428571,2.428571429,0,2,2,4.833333333,5.166666667,0.3333333333,1,1,0,1,5,chat_nonpersonal,chat_nonpersonal_control,control,real_human
C90A736CBD2E42469E67DBD9712850A3,39,1,5,2,19.25,22,2.75,1.6,6.4,4.8,4,4,0,51.85714286,63.85714286,12,0,2,2,6.5,5.666666667,-0.8333333333,0,1,1,0,2,text_statement,text_statement_future,future,real_human
14859321998D497897702AF68E4B0855,38,1,3,2,100,100,0,4.4,4.4,0,4.5,4.5,0,88.57142857,88.57142857,0,0,2,2,5.666666667,5.666666667,0,0,0,0,,4,chat_nonpersonal,chat_nonpersonal_action,action,real_human
CCAE55BD0FA14D3BBD03CD4DBC761141,29,2,5,2,63.75,75.5,11.75,5.2,4.8,-0.4,2.75,2.75,0,50.71428571,61.71428571,11,0,3,3,3.666666667,3.666666667,0,0,0,0,0,1.333333333,chat_personalized,chat_personalized_action,action,real_human
5973FE38AECD4AC8BECE5C4ECCE90EA1,30,2,6,3,91.75,87.25,-4.5,5.4,5.2,-0.2,4,4,0,72.42857143,74.14285714,1.714285714,0,2,2,6.166666667,6,-0.1666666667,1,1,0,0,2,text_statement,text_statement_future,future,real_human
A56CD95DD11C4FD19ECEF8F7795F09FD,51,2,3,2,79.75,75.75,-4,4.2,4.2,0,3.5,3.5,0,65,58.57142857,-6.428571429,0,3,3,5.166666667,5.5,0.3333333333,0,0,0,0,6,text_statement,text_statement_action,action,real_human
87892FE4AFB94BE49E3FB5095F4111CC,45,1,5,2,83.75,84.75,1,4.4,4.2,-0.2,3.25,2.25,-1,50,50,0,0,5,5,3.833333333,4.166666667,0.3333333333,1,1,0,,0.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
4DD9E1521485482AA7C82249EBFB5028,41,1,7,2,100,100,0,4.4,4.4,0,2.75,3.25,0.5,97.14285714,96.28571429,-0.8571428571,0,2,2,5.333333333,5.666666667,0.3333333333,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_future,future,real_human
63AC24D17A154840AB7F3D2976A30949,44,1,3,1,14.5,7.5,-7,3,5,2,2.75,2.75,0,29.42857143,29.42857143,0,0,1,1,5.166666667,5.166666667,0,,0,,,1,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
D13E8F4BE6C64F39B17CC07AB7B0367E,32,4,5,3,88.75,84.5,-4.25,4.4,4,-0.4,2.5,3.25,0.75,78.71428571,77.28571429,-1.428571429,0,1,1,4.333333333,4.166666667,-0.1666666667,0,0,0,,4,chat_personalized,chat_personalized_moral,moral,real_human
6F1CBBF533844A77A9B9F9547B9FEEEA,41,2,5,1,100,100,0,4,4,0,3.5,3.25,-0.25,100,100,0,0,5,5,4.833333333,5.833333333,1,0,0,0,0,1,chat_personalized,chat_personalized_action,action,real_human
BBEB45864BA9465D8D65DAE4C5FDE026,33,1,5,3,80,80,0,4.6,4.6,0,3.5,3.5,0,68.71428571,68.57142857,-0.1428571429,0,3,3,5.166666667,5,-0.1666666667,1,1,0,0,3,chat_personalized,chat_personalized_future,future,real_human
2C3D842ACDF24315ABF2324B34B4EA72,27,1,5,3,66.5,77,10.5,5,5.6,0.6,4.25,4,-0.25,77.14285714,82.57142857,5.428571429,0,5,5,4.833333333,4.833333333,0,1,1,0,0,2,text_statement,text_statement_moral,moral,real_human
D5F8DFC7234F4434AE764AD260708EC2,55,1,5,1,84.75,77,-7.75,5.6,5.8,0.2,3.75,4,0.25,75,90.14285714,15.14285714,0,2,2,6,6.166666667,0.1666666667,1,1,0,1,3,chat_nonpersonal,chat_nonpersonal_control,control,real_human
70C4307BFA6748DF88672E1C835B12FE,40,2,2,2,80.25,80,-0.25,3.8,3.8,0,4.5,4.5,0,83.14285714,82.28571429,-0.8571428571,1,2,3,5,5,0,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_action,action,real_human
6FB719137ABF4EE8952F47DCD93583BB,30,2,6,3,78,88,10,5.2,6,0.8,4,3.75,-0.25,84.28571429,74.57142857,-9.714285714,0,2,2,6.166666667,6.5,0.3333333333,1,0,-1,0,0,text_statement,text_statement_action,action,real_human
0D4573619FE44AFBA261F7767D276C07,39,1,2,1,99.75,99.75,0,4.6,4.6,0,4.5,4.5,0,90.71428571,91.57142857,0.8571428571,0,2,2,5.833333333,6,0.1666666667,1,1,0,0,5,chat_personalized,chat_personalized_future,future,real_human
87ED3ABB0ADE45BF978C2C11CC28B0B0,55,1,6,3,8.25,7.75,-0.5,3.6,4.2,0.6,3.5,3.5,0,25,27.14285714,2.142857143,0,3,3,2.666666667,2.833333333,0.1666666667,0,0,0,0,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
494A4300E2F54EFCBE892EDE8799C69C,44,2,5,3,98.75,97.5,-1.25,3.6,3.8,0.2,5,5,0,92.85714286,95.71428571,2.857142857,0,2,2,6.166666667,6.166666667,0,0,0,0,,2,text_statement,text_statement_moral,moral,real_human
1C7F17EBE0F34FB1B7B1ECA49948BB42,39,2,5,2,8.75,2.5,-6.25,1.6,1.6,0,4.25,3.75,-0.5,22.85714286,24.28571429,1.428571429,0,2,2,5.5,5.333333333,-0.1666666667,0,0,0,,3,text_statement,text_statement_control,control,real_human
EC304583F3AC4B45B6B79A840A0443A0,58,2,4,1,29.75,37.5,7.75,3.2,4,0.8,2,2.25,0.25,38.57142857,44.28571429,5.714285714,0,3,3,3.166666667,3.5,0.3333333333,0,0,0,,0.25,chat_personalized,chat_personalized_moral,moral,real_human
98272D717797495B993FDB01A2474300,19,1,2,3,92.5,85.25,-7.25,3,3.2,0.2,4,4,0,78.85714286,73.28571429,-5.571428571,0,2,2,4.5,4.666666667,0.1666666667,1,1,0,1,1.5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
80637014251F428695CF4E47DB2B8294,33,1,3,2,100,100,0,4.6,4.6,0,2.5,2.5,0,98.57142857,98.57142857,0,0,2,2,6.166666667,6.166666667,0,,,,1,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
2E85E72AD65E4833B0AA4DB58AA2D9BC,67,2,2,1,100,100,0,4.8,4.8,0,3.5,3.5,0,64.28571429,71.42857143,7.142857143,0,2,2,5.333333333,5.333333333,0,,0,,0,5,text_statement,text_statement_future,future,real_human
3685A939CD0746769B1C504BB41ACC96,35,1,4,2,100,100,0,4.6,4.6,0,3.5,3.5,0,79,82.71428571,3.714285714,0,4,4,5.5,5.666666667,0.1666666667,0,0,0,,3,chat_personalized,chat_personalized_future,future,real_human
90B2F4E19B8D45978C25F3E108B5DC4A,57,1,5,1,10.25,10,-0.25,3.6,3.6,0,3.75,3.5,-0.25,49.57142857,45.28571429,-4.285714286,-1,2,1,3,3,0,0,0,0,0,0,chat_personalized,chat_personalized_action,action,real_human
7BE5AAA555FC4A318819A0E66C49353C,44,1,4,3,25,28.5,3.5,5.2,5.2,0,4.75,4.75,0,67.85714286,67.57142857,-0.2857142857,0,1,1,5,5,0,0,0,0,,5,text_statement,text_statement_moral,moral,real_human
FF8E4BB5341848D6B6A34B736A8630D7,48,2,6,2,78.5,79,0.5,4.4,4.4,0,3.75,3.75,0,75.42857143,82.14285714,6.714285714,-1,4,3,5,5,0,1,1,0,0,4,chat_personalized,chat_personalized_moral,moral,real_human
C3F49DA674CC4E9888CA354FDC599458,26,2,6,1,100,100,0,4.2,4.6,0.4,3.75,3.75,0,97.57142857,97,-0.5714285714,0,3,3,6.166666667,6,-0.1666666667,0,0,0,,5,chat_personalized,chat_personalized_moral,moral,real_human
484DDBC292F24C6D9DC5A4E8DCC65DC1,47,2,6,1,82.5,82.5,0,4.8,4.8,0,1.75,1.5,-0.25,62.85714286,60,-2.857142857,0,4,4,3.5,3.666666667,0.1666666667,0,0,0,,0.8333333333,chat_personalized,chat_personalized_control,control,real_human
B301D6EC276443B0B4F668C3B2F5EF45,35,1,6,2,77,70.75,-6.25,4.2,4.6,0.4,4.5,4.5,0,77,75.28571429,-1.714285714,0,2,2,6.166666667,6.5,0.3333333333,0,0,0,0,6,chat_personalized,chat_personalized_moral,moral,real_human
BE355713071E4A2D94FB69D1FB234F97,30,2,4,2,85.5,87.25,1.75,5,4.8,-0.2,3,3.5,0.5,78.85714286,89.14285714,10.28571429,0,4,4,4,3.666666667,-0.3333333333,0,0,0,0,0,chat_nonpersonal,chat_nonpersonal_future,future,real_human
58A06BB45772456D83BF93E74AAA206C,42,2,2,2,10.25,4.75,-5.5,3.6,3.6,0,1.5,1.5,0,20.28571429,21.28571429,1,0,5,5,1,1,0,0,0,0,,0.2,text_statement,text_statement_action,action,real_human
668703D4C675497BA09AE5588BDC518B,30,1,6,3,63,67,4,4.6,5.2,0.6,2.75,2.75,0,42.14285714,43.85714286,1.714285714,0,5,5,4.666666667,4.666666667,0,0,0,0,,5,chat_personalized,chat_personalized_moral,moral,real_human
BDCB329DCB0848E996AA11B62AFEECC9,68,1,5,2,21,19,-2,5.2,5.8,0.6,2.5,2.5,0,41.42857143,40.42857143,-1,0,3,3,5.833333333,6,0.1666666667,1,1,0,,5,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
DAB965D5ABC14D97A960E576BB782EE8,57,2,7,2,100,100,0,4,4,0,3,3,0,100,100,0,0,5,5,5.166666667,5.5,0.3333333333,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
A80BB52EAF9C4B309F6DCA5F17D27C4F,36,1,3,2,100,100,0,4.8,4.6,-0.2,4.5,4,-0.5,100,100,0,0,3,3,5.333333333,5.5,0.1666666667,0,0,0,,4,chat_nonpersonal,chat_nonpersonal_action,action,real_human
C697C1558F8149498D65C17025EB6CBB,51,2,4,3,45.75,45.75,0,4.4,4.4,0,2.5,2.5,0,50.28571429,50,-0.2857142857,0,1,1,5,5,0,0,0,0,,1,chat_personalized,chat_personalized_control,control,real_human
B800FD43B253490EB3D17437920DEEF6,30,2,5,3,89.5,91.25,1.75,4.2,4.4,0.2,4.5,4.25,-0.25,72.42857143,82.71428571,10.28571429,0,5,5,5.833333333,6.333333333,0.5,1,1,0,1,2,text_statement,text_statement_moral,moral,real_human
AF7404639EA04A159395FC72203B3983,30,2,5,2,86,87.75,1.75,4.4,4.4,0,3.25,3,-0.25,88.85714286,93,4.142857143,0,3,3,5.666666667,5.833333333,0.1666666667,0,0,0,,2,text_statement,text_statement_future,future,real_human
E323847D1A9A43C7966A88C86114D06A,34,1,2,3,85.25,89.75,4.5,5,4.6,-0.4,3.75,4,0.25,71.28571429,78.85714286,7.571428571,0,4,4,6.166666667,6.166666667,0,1,1,0,1,1.333333333,text_statement,text_statement_action,action,real_human
B2A51862BEED42D09389B7E2253AE1AE,45,1,5,2,87,100,13,4.2,4.2,0,3.5,4.25,0.75,67,76.14285714,9.142857143,0,2,2,4.333333333,4.333333333,0,0,0,0,,2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
3B9DEAC38AB847BFA5D997ABF55766C9,44,1,4,3,61.25,56.25,-5,4.6,4.6,0,2.25,1.75,-0.5,72.14285714,70,-2.142857143,0,2,2,5,4,-1,0,0,0,0,0.5,chat_personalized,chat_personalized_future,future,real_human
3129605B7D0644E1B7C1A8A9B75419A1,45,1,5,2,4.75,6,1.25,2.4,1.8,-0.6,2,2,0,52.42857143,50.57142857,-1.857142857,0,4,4,1.666666667,1.666666667,0,0,0,0,,0.75,text_statement,text_statement_future,future,real_human
8EB73969D77746A49DCC87E17F3DA806,36,2,4,2,98.75,98.75,0,4.4,4.4,0,4.25,3.75,-0.5,99,99.71428571,0.7142857143,0,4,4,6,5.833333333,-0.1666666667,1,1,0,1,4,text_statement,text_statement_action,action,real_human
A23F066F620E43BEA19A4CEE69F2D9EB,47,2,5,2,82.5,81.5,-1,4.2,3.8,-0.4,4.25,4,-0.25,89.71428571,88.85714286,-0.8571428571,0,4,4,1.666666667,1,-0.6666666667,1,1,0,,5,chat_personalized,chat_personalized_control,control,real_human
A298719289AA4077A7DBEF7A706F2992,50,,5,2,10.25,11.75,1.5,3.4,4.2,0.8,2,2,0,13.28571429,10.57142857,-2.714285714,0,1,1,3.5,3.5,0,0,0,0,,0,text_statement,text_statement_control,control,real_human
74C24C4E2A934BBC812DFF07E4E5B478,34,1,5,2,76.75,76.25,-0.5,4.8,4.8,0,3.25,3.25,0,83.28571429,82.71428571,-0.5714285714,0,3,3,4.666666667,5.666666667,1,1,1,0,0,1,chat_nonpersonal,chat_nonpersonal_future,future,real_human
8C39929352A541099828BECAD3A29C7E,47,2,6,1,63,72,9,4.2,4.2,0,4,4.25,0.25,72.57142857,77.71428571,5.142857143,0,3,3,5.666666667,6,0.3333333333,1,1,0,1,5,chat_personalized,chat_personalized_action,action,real_human
D42A239373594B88B6C23155919F7C62,47,2,5,2,95.25,98.5,3.25,4.6,4.6,0,3.75,3.5,-0.25,78.28571429,78.14285714,-0.1428571429,0,1,1,5.833333333,6,0.1666666667,0,0,0,,1,text_statement,text_statement_action,action,real_human
A2AD329D7CC1463B960A5F3CC449DA0E,44,2,4,1,100,100,0,4.2,4.6,0.4,3.75,4,0.25,46.14285714,57.57142857,11.42857143,0,5,5,4.666666667,4.666666667,0,1,1,0,0,1.5,text_statement,text_statement_moral,moral,real_human
8436399130AE41B4BC908BEAAC8A2B5F,40,1,3,2,27.5,24,-3.5,5.2,5.4,0.2,1.5,1.25,-0.25,29,27,-2,0,5,5,2.666666667,2.333333333,-0.3333333333,0,0,0,,0,chat_nonpersonal,chat_nonpersonal_future,future,real_human
1A1E5B96C4BF40E1AD63F9A402806405,46,1,5,2,0,0,0,2.2,3.2,1,2.5,2.75,0.25,4.142857143,5.714285714,1.571428571,0,5,5,2.166666667,1.833333333,-0.3333333333,0,0,0,,0,chat_personalized,chat_personalized_future,future,real_human
FF73A84FF3F14A928B7095849BA26BCD,28,2,2,2,10.5,20,9.5,4,4.8,0.8,4.25,4,-0.25,33.71428571,35,1.285714286,0,2,2,5.666666667,5,-0.6666666667,1,1,0,,3,chat_personalized,chat_personalized_control,control,real_human
3D9847E1DD6C41FB92F1F1C1EAD5EBC5,32,2,5,1,56.75,51,-5.75,4.4,3.2,-1.2,2.5,2.5,0,35.71428571,36,0.2857142857,0,3,3,3,3,0,,0,,0,0,text_statement,text_statement_future,future,real_human
22AB2A9C4D62424C977E676960E2A08E,43,2,5,2,30,23.5,-6.5,3.6,3.8,0.2,2.5,1.75,-0.75,31.85714286,30.42857143,-1.428571429,0,2,2,3,2.833333333,-0.1666666667,0,0,0,,0.25,text_statement,text_statement_action,action,real_human
D750FA1C2DAA4EB58460A5CB61135D75,38,1,5,2,35.75,32,-3.75,5.4,5.8,0.4,2,2,0,34.85714286,42,7.142857143,0,2,2,6,5.833333333,-0.1666666667,0,0,0,,0.2,chat_nonpersonal,chat_nonpersonal_control,control,real_human
AF702843D08345DDB622016021A53AD9,32,2,3,2,100,100,0,3.4,3.4,0,2.75,2.75,0,99.85714286,100,0.1428571429,0,3,3,4.833333333,6,1.166666667,1,0,-1,,4,chat_personalized,chat_personalized_action,action,real_human
E87D65915EBC4E4F82C2C7148840C8CE,37,1,5,2,62,60.75,-1.25,4.8,6,1.2,2.5,2.5,0,48.14285714,43.28571429,-4.857142857,0,4,4,3.666666667,3.5,-0.1666666667,0,0,0,,2,chat_personalized,chat_personalized_moral,moral,real_human
BF2A71D24C6D4B5D9CEDF668D9B34D18,31,1,4,3,0,0,0,4,4,0,1,1,0,38.57142857,37.14285714,-1.428571429,0,2,2,4,4,0,0,0,0,,0,chat_personalized,chat_personalized_future,future,real_human
E056AF376DF34A7E91D688A66EED6259,43,2,2,1,1,0.5,-0.5,3.2,3,-0.2,2.25,2.25,0,0.5714285714,0.7142857143,0.1428571429,0,4,4,2,2,0,0,0,0,0,0.5,chat_nonpersonal,chat_nonpersonal_future,future,real_human
4680491AF58148D7915636150F84281B,44,1,6,3,100,100,0,4.6,4.6,0,3.5,3.25,-0.25,93,93,0,0,5,5,6,6,0,0,0,0,,1,chat_personalized,chat_personalized_control,control,real_human
E84D97A2FDAC483AAAACBF07C21A6027,70,1,2,2,100,100,0,4.6,4.6,0,1.25,1.25,0,85.71428571,85.71428571,0,0,1,1,1.5,1,-0.5,,,,,0.3333333333,chat_personalized,chat_personalized_moral,moral,real_human
41FE19D7122F4A64A8B9E79AAA5C97CC,43,2,3,3,100,100,0,4.6,4.6,0,3.25,4,0.75,99.28571429,100,0.7142857143,0,3,3,6.166666667,6.166666667,0,1,1,0,1,4,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
748DEF3B0562420E9B4EB9A741C15872,42,1,4,1,8,7.5,-0.5,3,2.8,-0.2,2.75,2.75,0,48.85714286,50.85714286,2,0,2,2,4,3.5,-0.5,,,,,4,text_statement,text_statement_moral,moral,real_human
0B125B5C340748D1A673147D1698A213,31,2,5,2,75.75,85.25,9.5,4.2,5,0.8,3.5,3.75,0.25,64.42857143,71.28571429,6.857142857,0,2,2,4.833333333,4.833333333,0,0,0,0,0,1.333333333,text_statement,text_statement_action,action,real_human
AACF23FB508143C5AF0544B26D0FEF98,64,1,5,2,95.25,95.75,0.5,4.4,4.4,0,5,5,0,70.28571429,72.28571429,2,0,1,1,4.333333333,4.666666667,0.3333333333,1,1,0,,1,chat_personalized,chat_personalized_future,future,real_human
70496A30AF0D48B19A8E9EB100DAF5F8,33,2,5,3,100,100,0,3.6,3.8,0.2,2.75,2.75,0,100,100,0,0,3,3,6,6.166666667,0.1666666667,0,0,0,,4,chat_personalized,chat_personalized_future,future,real_human
CB36D3819A8640F89273B35B230ACB4C,26,2,5,2,99.25,100,0.75,4.6,4.6,0,4.75,4.75,0,89.42857143,81.71428571,-7.714285714,1,1,2,5.5,5.666666667,0.1666666667,1,1,0,0,5,chat_personalized,chat_personalized_control,control,real_human
79462987E07B4569998A0A5A882D1B98,60,1,3,3,37.5,35,-2.5,3,3.2,0.2,3.25,3.5,0.25,34.42857143,38.28571429,3.857142857,0,4,4,4.5,4.5,0,0,0,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
B0AB5FCE66DD464DADDF35067B4C1744,22,1,5,3,93,94.25,1.25,4,4,0,2.75,2.75,0,94,93,-1,0,3,3,4.333333333,4.333333333,0,0,0,0,0,4,text_statement,text_statement_moral,moral,real_human
D90ABEAF0BBA4303BA81ECC8D26AC93B,25,2,5,3,37.75,63.25,25.5,5.6,6,0.4,4.25,4.25,0,55.85714286,56.42857143,0.5714285714,0,3,3,6,6.5,0.5,1,1,0,0,3,text_statement,text_statement_future,future,real_human
2836D689C57B475BA4B6110ADD714D83,54,1,4,2,100,100,0,4.4,4.6,0.2,3.75,3.5,-0.25,96.42857143,97.42857143,1,0,2,2,6.5,6.5,0,1,1,0,1,1,chat_personalized,chat_personalized_action,action,real_human
D18D091097944963B668EC62C33523F2,36,1,7,2,100,100,0,4.6,7,2.4,3,2.75,-0.25,100,100,0,0,4,4,5.333333333,5.666666667,0.3333333333,,,,,2,chat_personalized,chat_personalized_future,future,real_human
E0D011458A3C4652B05774CE2A297964,45,1,6,2,4.75,0,-4.75,2.2,3.2,1,1.75,1.25,-0.5,25.14285714,27.28571429,2.142857143,0,1,1,2,2,0,0,0,0,,1,text_statement,text_statement_moral,moral,real_human
138134215E49412FAA4C0EBEE48FE2D8,49,2,2,2,100,100,0,4.4,4.2,-0.2,5,5,0,100,100,0,0,3,3,6,6.166666667,0.1666666667,1,1,0,,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
68B562F235304806B30C73C176B2399B,22,1,4,2,80,83.25,3.25,5.4,5.6,0.2,3.75,4,0.25,68.85714286,66,-2.857142857,0,4,4,6.166666667,6.166666667,0,0,0,0,0,0,text_statement,text_statement_future,future,real_human
B1B4342B25E74BB2AEC990145ED23B5D,32,1,5,2,62.5,61.25,-1.25,5.4,5.4,0,3.75,4,0.25,70.57142857,63.57142857,-7,0,3,3,5.333333333,5.333333333,0,1,1,0,0,4,chat_personalized,chat_personalized_action,action,real_human
074EB2394DB845AB908D96A3D20F0D7C,42,1,5,1,50.75,53.5,2.75,6,5.8,-0.2,3.75,4.5,0.75,53.57142857,68,14.42857143,0,4,4,5.833333333,5.666666667,-0.1666666667,1,1,0,1,2,text_statement,text_statement_future,future,real_human
367EEC2284A943898668D22F3545774D,29,1,2,3,100,100,0,4.6,4.6,0,3.75,3.75,0,100,99.28571429,-0.7142857143,0,3,3,6.5,6.666666667,0.1666666667,1,1,0,0,3,text_statement,text_statement_action,action,real_human
F5765B1A63BA4237AB4BCEC9C9B7A862,41,2,5,3,92.5,92.5,0,4.6,4.6,0,4,4,0,100,100,0,0,1,1,5.666666667,5.833333333,0.1666666667,0,0,0,0,1,text_statement,text_statement_action,action,real_human
2AF2189557FA4B6B84219ACB97445918,27,1,5,2,70,67.5,-2.5,5,5,0,3.5,2.75,-0.75,60.42857143,53.71428571,-6.714285714,0,3,3,4,4,0,1,1,0,0,2,chat_personalized,chat_personalized_action,action,real_human
97A46BAC56584159927D0D98CAEED672,31,2,5,2,12.5,23.75,11.25,4,3.6,-0.4,4,4,0,57.14285714,65.14285714,8,0,3,3,3.833333333,3.666666667,-0.1666666667,1,1,0,1,3,chat_personalized,chat_personalized_future,future,real_human
BAD34C5F69674305B5A958300C94476D,41,1,5,2,83.25,80.25,-3,4.2,4,-0.2,3.75,3.75,0,70,73.14285714,3.142857143,0,2,2,5,5,0,1,1,0,0,6,chat_personalized,chat_personalized_action,action,real_human
B83F1D4CA59E44099B98E4390111F0FD,43,1,6,2,85.5,85.75,0.25,5.6,5.6,0,2.25,2.25,0,74.85714286,75.57142857,0.7142857143,0,2,2,2,1.5,-0.5,0,0,0,,0.75,chat_nonpersonal,chat_nonpersonal_action,action,real_human
A773370271EA4B76817372BFF6C93B98,39,1,3,2,53.75,51.25,-2.5,4.8,4.2,-0.6,3.75,3.25,-0.5,69.71428571,74.14285714,4.428571429,0,2,2,5.833333333,5.833333333,0,0,0,0,,3,chat_nonpersonal,chat_nonpersonal_future,future,real_human
7DF5D1F1C64B4694B7E4B8B1F69BBA35,37,2,4,2,3.5,0.5,-3,4.4,4,-0.4,2,1.25,-0.75,35.57142857,28,-7.571428571,0,3,3,2.166666667,2,-0.1666666667,0,0,0,,0.2,chat_nonpersonal,chat_nonpersonal_future,future,real_human
67D78A1611B94F92B885E7723DB83566,42,2,6,2,100,100,0,4.6,4.6,0,4.25,3.75,-0.5,96.42857143,96.42857143,0,0,2,2,6.666666667,6.833333333,0.1666666667,,,,,5,chat_personalized,chat_personalized_future,future,real_human
6CAA55791F5E456C9F7E2D246E81C8FA,47,2,3,3,99.25,100,0.75,4.8,4.6,-0.2,5,5,0,85.71428571,93.14285714,7.428571429,0,1,1,6.833333333,7,0.1666666667,1,1,0,1,6,text_statement,text_statement_control,control,real_human
600F030B71AC49A8BA01FA78090204A8,37,1,2,3,76.25,88.75,12.5,4.4,4.2,-0.2,4.25,4.5,0.25,65,74.28571429,9.285714286,0,5,5,4.333333333,5.166666667,0.8333333333,0,0,0,0,3,chat_nonpersonal,chat_nonpersonal_moral,moral,real_human
8010D450831841A8B64F293DEE4F8005,1981,1,5,1,66.75,66,-0.75,5.2,5.4,0.2,4.25,4.5,0.25,57.71428571,65.28571429,7.571428571,-1,4,3,5.5,5.166666667,-0.3333333333,1,1,0,1,2,chat_nonpersonal,chat_nonpersonal_action,action,real_human
ABD28A39DF7C4DA0A000C1786D43701D,47,1,5,1,3.25,3,-0.25,3.8,3.8,0,2.75,2.75,0,21.71428571,21,-0.7142857143,0,1,1,3.166666667,3.333333333,0.1666666667,,,,,2,text_statement,text_statement_control,control,real_human
C21A4910FCD74C4BB3E8762995414752,30,2,6,3,76.5,89.5,13,5.8,5.2,-0.6,4.25,4,-0.25,70.28571429,76.85714286,6.571428571,-2,3,1,6.666666667,6.333333333,-0.3333333333,1,1,0,1,6,chat_personalized,chat_personalized_control,control,real_human
B9BDB148576E4F39B23262213F5D1EFE,37,2,5,3,65.25,65,-0.25,5.6,5.6,0,4,4,0,62.85714286,64.28571429,1.428571429,0,2,2,5.666666667,5.5,-0.1666666667,1,1,0,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
C3E1CF4AE70D45C888C9D512BDF76D06,46,2,5,2,100,100,0,4.6,4.6,0,4.25,4,-0.25,99.57142857,99.85714286,0.2857142857,0,1,1,6.5,6.5,0,,,,,1,chat_nonpersonal,chat_nonpersonal_control,control,real_human
